user_id,page
313593,step1
468315,step1
264005,step1
290784,step1
639104,step1
262889,step1
708793,step1
943143,step1
417894,step1
729374,step1
188061,step1
899940,step1
351103,step1
361882,step1
899516,step1
99215,step1
594691,step1
432943,step1
364893,step1
654707,step1
272192,step1
396024,step1
369723,step1
438763,step1
223223,step1
140078,step1
96742,step1
74432,step1
819741,step1
664153,step1
353199,step1
803413,step1
299241,step1
414083,step1
68581,step1
643983,step1
615303,step1
895952,step1
383884,step1
355842,step1
365579,step1
208754,step1
508281,step1
329346,step1
580506,step1
820301,step1
80844,step1
190867,step1
564948,step1
226243,step1
404071,step1
366921,step1
477314,step1
345346,step1
514680,step1
173171,step1
206165,step1
107159,step1
552933,step1
337677,step1
107581,step1
586375,step1
182469,step1
596679,step1
423571,step1
454861,step1
697377,step1
417880,step1
638007,step1
593802,step1
888302,step1
879674,step1
327144,step1
274834,step1
545840,step1
842332,step1
406652,step1
117204,step1
461561,step1
318329,step1
433567,step1
393376,step1
161474,step1
29581,step1
667530,step1
632098,step1
835812,step1
841940,step1
529948,step1
845560,step1
381578,step1
771567,step1
45782,step1
546823,step1
671929,step1
861646,step1
520776,step1
841721,step1
589849,step1
35264,step1
646808,step1
453460,step1
344542,step1
553966,step1
912921,step1
716447,step1
779803,step1
586427,step1
137806,step1
393848,step1
997458,step1
548671,step1
605324,step1
351098,step1
215608,step1
472121,step1
506418,step1
572175,step1
713360,step1
395035,step1
53032,step1
370718,step1
332102,step1
903245,step1
21108,step1
652419,step1
906743,step1
436752,step1
702371,step1
464369,step1
623110,step1
424267,step1
511454,step1
317627,step1
66313,step1
405128,step1
238577,step1
642212,step1
669784,step1
684704,step1
730954,step1
350569,step1
920853,step1
222481,step1
202675,step1
581961,step1
735095,step1
125607,step1
202266,step1
517368,step1
309254,step1
998450,step1
549435,step1
414013,step1
736197,step1
379577,step1
1586,step1
625061,step1
578880,step1
779589,step1
99940,step1
608740,step1
876721,step1
136478,step1
575383,step1
752705,step1
651503,step1
217866,step1
296986,step1
471093,step1
754487,step1
929422,step1
298013,step1
38522,step1
881323,step1
172420,step1
794567,step1
698192,step1
809072,step1
33233,step1
925601,step1
600190,step1
794468,step1
829635,step1
841535,step1
415015,step1
777237,step1
758664,step1
556344,step1
544066,step1
650979,step1
35939,step1
672556,step1
554620,step1
600560,step1
746190,step1
388225,step1
463436,step1
486875,step1
346538,step1
787911,step1
246019,step1
402303,step1
159517,step1
247103,step1
164203,step1
680460,step1
128640,step1
104986,step1
267187,step1
502752,step1
596500,step1
457855,step1
78277,step1
639988,step1
681766,step1
247167,step1
161913,step1
72352,step1
219527,step1
463876,step1
347211,step1
311274,step1
465017,step1
122663,step1
853832,step1
886360,step1
852332,step1
301238,step1
462857,step1
888510,step1
275848,step1
798827,step1
303721,step1
958844,step1
883755,step1
631256,step1
806263,step1
509654,step1
368263,step1
740349,step1
551302,step1
191560,step1
728936,step1
478519,step1
491155,step1
351006,step1
626541,step1
693322,step1
612860,step1
947268,step1
895816,step1
735023,step1
891942,step1
415275,step1
18637,step1
686257,step1
446014,step1
496165,step1
348698,step1
408380,step1
186441,step1
890424,step1
782662,step1
644622,step1
2454,step1
377197,step1
84336,step1
879498,step1
328266,step1
464337,step1
590364,step1
722145,step1
662369,step1
459686,step1
322186,step1
56662,step1
703008,step1
84131,step1
636620,step1
646760,step1
946295,step1
711767,step1
369111,step1
495796,step1
28999,step1
849590,step1
542668,step1
16769,step1
878077,step1
728180,step1
751550,step1
31406,step1
833756,step1
981767,step1
754083,step1
150751,step1
756164,step1
193073,step1
794891,step1
741251,step1
200096,step1
569434,step1
552750,step1
905603,step1
96885,step1
817174,step1
202355,step1
777829,step1
402057,step1
844107,step1
258017,step1
846335,step1
881964,step1
665984,step1
711130,step1
442678,step1
647310,step1
156563,step1
400599,step1
557964,step1
153012,step1
718457,step1
698892,step1
56731,step1
677429,step1
298667,step1
617086,step1
335048,step1
347253,step1
117181,step1
877676,step1
457566,step1
581289,step1
843205,step1
97499,step1
857445,step1
953238,step1
428806,step1
598744,step1
553621,step1
434672,step1
240819,step1
433212,step1
801824,step1
595317,step1
57494,step1
58616,step1
900341,step1
523791,step1
861057,step1
46727,step1
620211,step1
253935,step1
217554,step1
311743,step1
925831,step1
419504,step1
362346,step1
461381,step1
69246,step1
518309,step1
292958,step1
453521,step1
579935,step1
502342,step1
61816,step1
835694,step1
161990,step1
415137,step1
882519,step1
69081,step1
703386,step1
616809,step1
366861,step1
874927,step1
949524,step1
679734,step1
429029,step1
5547,step1
677475,step1
995314,step1
896094,step1
974288,step1
263336,step1
644353,step1
288724,step1
351433,step1
511310,step1
544460,step1
972977,step1
628715,step1
44576,step1
833892,step1
